TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C11_MYB_2-C2_MYB_18	C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	4	13	26	0.21757131728816848	7.117875050497388
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C5_TCP_31	3	4	48	0.21650635094610965	8.242382973170566
C2_AP2EREBP_52-C6_AP2EREBP_64	C5_TCP_31	3	4	48	0.21650635094610965	5.533761519643884
C2_WRKY_7	C5_C2C2gata_23-C6_C2C2gata_20	4	7	49	0.21597969886241555	7.117875050497388
C10_MYB_1-C13_MYB_1-C2_MYB_3-C3_MYB_1-C5_MYB_2-C6_MYB_2-C9_MYB_1	C2_C2C2YABBY_23-C9_C2C2YABBY_17	11	100	26	0.21572774865200242	5.046661099151993
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	7	26	41	0.2143973621410911	4.411725338608519
C2_ABI3VP1_7-C4_ABI3VP1_5	C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	8	34	41	0.21426863360223206	4.810384244613589
C2_LOBAS2_23	C2_NAC_26-C6_NAC_38	1	11	2	0.21320071635561041	4.898979485566353
C2_ABI3VP1_7-C4_ABI3VP1_5	C4_C2H2_28	7	34	32	0.21221867190679133	5.696134298447146
C2_CCAATHAP3_1-C5_CCAATHAP3_1	C6_MYB_20	2	6	15	0.21081851067789195	5.360430884649388
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C2_MYB_38-C5_MYB_46-C6_MYB_40	4	30	12	0.21081851067789195	4.48129079765136
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C5_TCP_31	8	30	48	0.21081851067789195	5.182369568210561
C3_MYB_19	C6_C2C2COlike_11	2	9	10	0.21081851067789192	7.077213895435059
C3_MYB_19	C9_BES1_3	2	9	10	0.21081851067789192	5.360430884649387
