"interaction","MI","name","pvalue","selected","shared.interaction","source","target","weight","source_TF","target_TF","presence"
"interacts with",0.903158795639059,"Mp1g03100 (interacts with) Mp4g20210",0.00525516972422113,"false","interacts with","Mp1g03100","Mp4g20210",0.0407967437777769,"Trihelix",NA,""
"interacts with",0.997502025671285,"Mp8g12000 (interacts with) Mp2g05990",4.77781991630177e-05,"false","interacts with","Mp8g12000","Mp2g05990",0.0322063590622475,"MYB",NA,""
"interacts with",0.98363438034253,"Mp1g03100 (interacts with) Mp3g21780",0.00525516972422113,"false","interacts with","Mp1g03100","Mp3g21780",0.0406866874577548,"Trihelix",NA,""
"interacts with",0.934934892630505,"Mp8g12000 (interacts with) Mp5g01970",0.00525516972422113,"false","interacts with","Mp8g12000","Mp5g01970",0.0321804920884377,"MYB",NA,""
"interacts with",0.916090604765132,"Mp1g03100 (interacts with) Mp1g21630",0.0491152351220638,"false","interacts with","Mp1g03100","Mp1g21630",0.0374113951891764,"Trihelix",NA,""
"interacts with",1.08152551393924,"Mp8g12000 (interacts with) Mp1g09820",4.10292818320279e-06,"false","interacts with","Mp8g12000","Mp1g09820",0.0321690899829751,"MYB",NA,""
"interacts with",0.978545058864977,"Mp1g03100 (interacts with) Mp1g17820",0,"false","interacts with","Mp1g03100","Mp1g17820",0.0361231740115296,"Trihelix",NA,""
"interacts with",1.02514913750029,"Mp8g12000 (interacts with) Mp6g03330",0.0491152351220638,"false","interacts with","Mp8g12000","Mp6g03330",0.0320048180869742,"MYB",NA,""
"interacts with",0.830781864653936,"Mp1g03100 (interacts with) Mp6g20690",0.00525516972422113,"false","interacts with","Mp1g03100","Mp6g20690",0.0360720030800774,"Trihelix",NA,"source"
"interacts with",0.955714443015901,"Mp8g12000 (interacts with) Mp7g14110",0,"false","interacts with","Mp8g12000","Mp7g14110",0.0315147462429427,"MYB",NA,""
"interacts with",0.870330154571886,"Mp1g03100 (interacts with) Mp5g15940",0.00525516972422113,"false","interacts with","Mp1g03100","Mp5g15940",0.0358620889152979,"Trihelix",NA,"source"
"interacts with",1.01322098956639,"Mp8g12000 (interacts with) Mp6g05060",4.10292818320279e-06,"false","interacts with","Mp8g12000","Mp6g05060",0.0311475269984538,"MYB",NA,""
"interacts with",0.961911100944154,"Mp1g03100 (interacts with) Mp1g27990",0.0491152351220638,"false","interacts with","Mp1g03100","Mp1g27990",0.0355366942703103,"Trihelix",NA,""
"interacts with",1.0376577325796,"Mp8g12000 (interacts with) Mp8g18560",1.80950454620188e-09,"false","interacts with","Mp8g12000","Mp8g18560",0.0310126287267923,"MYB",NA,""
"interacts with",0.810515172657471,"Mp1g03100 (interacts with) Mp8g13320",0.0491152351220638,"false","interacts with","Mp1g03100","Mp8g13320",0.0349490360166252,"Trihelix",NA,""
"interacts with",0.895730712713317,"Mp8g12000 (interacts with) Mp5g22920",0.0491152351220638,"false","interacts with","Mp8g12000","Mp5g22920",0.0300213162813531,"MYB",NA,""
"interacts with",0.931014805463253,"Mp1g03100 (interacts with) Mp8g04750",0.000519722400126321,"false","interacts with","Mp1g03100","Mp8g04750",0.0345023790754995,"Trihelix",NA,""
"interacts with",1.12732557770216,"Mp8g12000 (interacts with) Mp4g12890",0.000519722400126321,"false","interacts with","Mp8g12000","Mp4g12890",0.0299753340392785,"MYB",NA,""
"interacts with",0.97929941964268,"Mp1g03100 (interacts with) Mp7g16220",4.77781991630177e-05,"false","interacts with","Mp1g03100","Mp7g16220",0.0340085996641967,"Trihelix",NA,""
"interacts with",0.962275996818009,"Mp1g13260 (interacts with) Mp1g05090",0.00525516972422113,"false","interacts with","Mp1g13260","Mp1g05090",0.0600577477026754,"BZR/BES",NA,""
"interacts with",1.01431774146014,"Mp1g03100 (interacts with) Mp7g11630",0,"false","interacts with","Mp1g03100","Mp7g11630",0.033466027408694,"Trihelix",NA,""
"interacts with",1.04029761641527,"Mp1g13260 (interacts with) Mp4g11020",0.0491152351220638,"false","interacts with","Mp1g13260","Mp4g11020",0.0575816004149556,"BZR/BES",NA,""
"interacts with",0.912216315707937,"Mp1g03100 (interacts with) Mp2g04410",2.50863130268897e-08,"false","interacts with","Mp1g03100","Mp2g04410",0.0330764008071705,"Trihelix",NA,""
"interacts with",0.925432461211099,"Mp1g13260 (interacts with) Mp4g11330",0.0491152351220638,"false","interacts with","Mp1g13260","Mp4g11330",0.0530388639973442,"BZR/BES",NA,""
"interacts with",0.961812432090227,"Mp1g03100 (interacts with) Mp3g15540",0.0491152351220638,"false","interacts with","Mp1g03100","Mp3g15540",0.032945776699653,"Trihelix",NA,""
"interacts with",0.922417302146513,"Mp1g13260 (interacts with) Mp2g00990",0,"false","interacts with","Mp1g13260","Mp2g00990",0.049431984399384,"BZR/BES",NA,""
"interacts with",0.782848079299501,"Mp1g03100 (interacts with) Mp1g26600",0.0491152351220638,"false","interacts with","Mp1g03100","Mp1g26600",0.0323350480226381,"Trihelix",NA,""
"interacts with",1.02430923124429,"Mp1g13260 (interacts with) Mp1g11700",4.10292818320279e-06,"false","interacts with","Mp1g13260","Mp1g11700",0.0483631660654854,"BZR/BES",NA,""
"interacts with",0.870255852161885,"Mp1g03100 (interacts with) Mp4g07560",0.0491152351220638,"false","interacts with","Mp1g03100","Mp4g07560",0.0313153018285151,"Trihelix",NA,""
"interacts with",1.00557203076706,"Mp1g13260 (interacts with) Mp4g01540",0.00525516972422113,"false","interacts with","Mp1g13260","Mp4g01540",0.0481263780609492,"BZR/BES","bHLH",""
"interacts with",0.941863764086711,"Mp1g03100 (interacts with) Mp7g04270",0,"false","interacts with","Mp1g03100","Mp7g04270",0.0309761305832614,"Trihelix",NA,"source"
"interacts with",1.03370747015205,"Mp1g13260 (interacts with) Mp1g26670",0,"false","interacts with","Mp1g13260","Mp1g26670",0.0479228594591847,"BZR/BES",NA,""
"interacts with",1.00368590734456,"Mp1g03100 (interacts with) Mp7g19490",0.0491152351220638,"false","interacts with","Mp1g03100","Mp7g19490",0.0308472411994473,"Trihelix",NA,""
"interacts with",1.04267474888388,"Mp1g13260 (interacts with) Mp8g09430",0,"false","interacts with","Mp1g13260","Mp8g09430",0.0476332267384175,"BZR/BES",NA,""
"interacts with",0.882495298743984,"Mp1g03100 (interacts with) Mp4g02400",0.00525516972422113,"false","interacts with","Mp1g03100","Mp4g02400",0.0307475852423607,"Trihelix",NA,""
"interacts with",0.947940564571977,"Mp1g13260 (interacts with) Mp1g00530",0.0491152351220638,"false","interacts with","Mp1g13260","Mp1g00530",0.0473972644352944,"BZR/BES",NA,""
"interacts with",0.941988161477908,"Mp1g03100 (interacts with) Mp1g12190",0.000519722400126321,"false","interacts with","Mp1g03100","Mp1g12190",0.0300718996325772,"Trihelix",NA,""
"interacts with",1.02327253919775,"Mp1g13260 (interacts with) Mp3g15240",0.00525516972422113,"false","interacts with","Mp1g13260","Mp3g15240",0.0470017793852278,"BZR/BES",NA,""
"interacts with",0.993850509060632,"Mp6g08690 (interacts with) Mp8g10620",0.00525516972422113,"false","interacts with","Mp6g08690","Mp8g10620",0.0920444477862805,"AP2/ERF",NA,""
"interacts with",1.0759068804527,"Mp1g13260 (interacts with) Mp3g01690",3.30563580508425e-07,"false","interacts with","Mp1g13260","Mp3g01690",0.0447657052735316,"BZR/BES",NA,""
"interacts with",0.903230397515427,"Mp6g08690 (interacts with) Mp5g21870",4.77781991630177e-05,"false","interacts with","Mp6g08690","Mp5g21870",0.0558217099111308,"AP2/ERF",NA,""
"interacts with",1.05305052431222,"Mp1g13260 (interacts with) Mp4g07520",4.77781991630177e-05,"false","interacts with","Mp1g13260","Mp4g07520",0.0445490279138452,"BZR/BES",NA,""
"interacts with",0.934332868449298,"Mp2g22820 (interacts with) Mp7g17960",0.0491152351220638,"false","interacts with","Mp2g22820","Mp7g17960",0.0756738136615471,"bZIP",NA,""
"interacts with",0.97178011154532,"Mp1g13260 (interacts with) Mp7g02760",0,"false","interacts with","Mp1g13260","Mp7g02760",0.0440094418836909,"BZR/BES",NA,""
"interacts with",0.835552637672676,"Mp2g22820 (interacts with) Mp8g16120",1.80950454620188e-09,"false","interacts with","Mp2g22820","Mp8g16120",0.0623436884168003,"bZIP",NA,""
"interacts with",1.04295597419101,"Mp1g13260 (interacts with) Mp8g16400",0,"false","interacts with","Mp1g13260","Mp8g16400",0.0437650578568232,"BZR/BES",NA,""
"interacts with",0.961999961807268,"Mp2g22820 (interacts with) Mp3g22870",0.0491152351220638,"false","interacts with","Mp2g22820","Mp3g22870",0.058757105665914,"bZIP",NA,""
"interacts with",0.904946208012198,"Mp1g13260 (interacts with) Mp7g14920",4.77781991630177e-05,"false","interacts with","Mp1g13260","Mp7g14920",0.0435333545530488,"BZR/BES",NA,""
"interacts with",0.875106462288865,"Mp2g22820 (interacts with) Mp7g00090",0.0491152351220638,"false","interacts with","Mp2g22820","Mp7g00090",0.0477989955389508,"bZIP",NA,""
"interacts with",0.981980438753605,"Mp1g13260 (interacts with) Mp4g00150",4.77781991630177e-05,"false","interacts with","Mp1g13260","Mp4g00150",0.0414913081631132,"BZR/BES",NA,""
"interacts with",0.961817058871382,"Mp2g22820 (interacts with) Mp3g02720",0.000519722400126321,"false","interacts with","Mp2g22820","Mp3g02720",0.0474851773072513,"bZIP",NA,""
"interacts with",1.00130614482098,"Mp1g13260 (interacts with) Mp2g19460",0.0491152351220638,"false","interacts with","Mp1g13260","Mp2g19460",0.0409799882554283,"BZR/BES",NA,""
"interacts with",0.984642081814549,"Mp2g22820 (interacts with) Mp4g06390",2.50863130268897e-08,"false","interacts with","Mp2g22820","Mp4g06390",0.0444472691576057,"bZIP",NA,"source"
"interacts with",1.08950597210627,"Mp1g13260 (interacts with) Mp2g06030",0,"false","interacts with","Mp1g13260","Mp2g06030",0.0408222105477059,"BZR/BES",NA,""
"interacts with",0.884173577660442,"Mp2g22820 (interacts with) Mp8g10370",4.10292818320279e-06,"false","interacts with","Mp2g22820","Mp8g10370",0.0329428177533496,"bZIP",NA,"source"
"interacts with",0.912079506410359,"Mp1g13260 (interacts with) Mp6g08260",4.10292818320279e-06,"false","interacts with","Mp1g13260","Mp6g08260",0.0406266617413241,"BZR/BES",NA,""
"interacts with",0.93053728061909,"Mp8g08100 (interacts with) Mp5g21020",0.0491152351220638,"false","interacts with","Mp8g08100","Mp5g21020",0.0895715613382697,"Trihelix",NA,""
"interacts with",1.10059760817089,"Mp1g13260 (interacts with) Mp4g21220",0,"false","interacts with","Mp1g13260","Mp4g21220",0.0398423333553472,"BZR/BES","GARP",""
"interacts with",0.927329710771931,"Mp8g08100 (interacts with) Mp4g01890",0.00525516972422113,"false","interacts with","Mp8g08100","Mp4g01890",0.0841302342096789,"Trihelix",NA,""
"interacts with",0.963814374896904,"Mp1g13260 (interacts with) Mp5g12480",0.00525516972422113,"false","interacts with","Mp1g13260","Mp5g12480",0.0396598625972241,"BZR/BES","AP2/ERF",""
"interacts with",1.01479773586354,"Mp8g08100 (interacts with) Mp3g06260",0.000519722400126321,"false","interacts with","Mp8g08100","Mp3g06260",0.0825272451514704,"Trihelix",NA,""
"interacts with",0.976379736696366,"Mp1g13260 (interacts with) Mp4g23320",4.77781991630177e-05,"false","interacts with","Mp1g13260","Mp4g23320",0.0396469057891699,"BZR/BES",NA,""
"interacts with",1.00761578194673,"Mp8g08100 (interacts with) Mp2g18200",4.77781991630177e-05,"false","interacts with","Mp8g08100","Mp2g18200",0.0816164717418859,"Trihelix",NA,""
"interacts with",1.08299419738325,"Mp1g13260 (interacts with) Mp6g03920",0,"false","interacts with","Mp1g13260","Mp6g03920",0.0381652661645318,"BZR/BES","bZIP",""
"interacts with",0.954922850793369,"Mp8g08100 (interacts with) Mp4g08070",1.2337530996831e-10,"false","interacts with","Mp8g08100","Mp4g08070",0.0804772582969475,"Trihelix",NA,""
"interacts with",1.03726695759708,"Mp1g13260 (interacts with) Mp1g06930",0,"false","interacts with","Mp1g13260","Mp1g06930",0.0378963371168993,"BZR/BES",NA,""
"interacts with",1.02850169247147,"Mp8g08100 (interacts with) Mp5g17550",0,"false","interacts with","Mp8g08100","Mp5g17550",0.079000283113319,"Trihelix",NA,"source"
"interacts with",1.0285986877157,"Mp1g13260 (interacts with) Mp3g23170",4.77781991630177e-05,"false","interacts with","Mp1g13260","Mp3g23170",0.0378921397963623,"BZR/BES","MYB",""
"interacts with",1.08084523933444,"Mp8g08100 (interacts with) Mp7g08820",0,"false","interacts with","Mp8g08100","Mp7g08820",0.0756770267894482,"Trihelix",NA,""
"interacts with",1.03054419455325,"Mp1g13260 (interacts with) Mp8g04700",0,"false","interacts with","Mp1g13260","Mp8g04700",0.0377916292309008,"BZR/BES",NA,""
"interacts with",1.12228101543173,"Mp8g08100 (interacts with) Mp2g17680",0.00525516972422113,"false","interacts with","Mp8g08100","Mp2g17680",0.0738632310516424,"Trihelix",NA,""
"interacts with",1.05933735590015,"Mp1g13260 (interacts with) Mp7g11410",0,"false","interacts with","Mp1g13260","Mp7g11410",0.0355960958310916,"BZR/BES",NA,""
"interacts with",1.04807051874289,"Mp8g08100 (interacts with) Mp1g07460",0.00525516972422113,"false","interacts with","Mp8g08100","Mp1g07460",0.0728992960482026,"Trihelix",NA,""
"interacts with",0.944403716916051,"Mp1g13260 (interacts with) Mp6g03620",3.30563580508425e-07,"false","interacts with","Mp1g13260","Mp6g03620",0.0349804494142267,"BZR/BES",NA,""
"interacts with",1.09557505801789,"Mp8g08100 (interacts with) Mp4g04280",0,"false","interacts with","Mp8g08100","Mp4g04280",0.072314722190051,"Trihelix",NA,""
"interacts with",1.05356867327576,"Mp1g13260 (interacts with) Mp2g18730",0,"false","interacts with","Mp1g13260","Mp2g18730",0.0341054074807327,"BZR/BES",NA,""
"interacts with",1.00202775550979,"Mp8g08100 (interacts with) Mp8g12010",0.000519722400126321,"false","interacts with","Mp8g08100","Mp8g12010",0.0702608661223233,"Trihelix",NA,""
"interacts with",0.880042783930964,"Mp1g13260 (interacts with) Mp7g01520",0,"false","interacts with","Mp1g13260","Mp7g01520",0.0340289889222624,"BZR/BES",NA,""
"interacts with",1.00817015735343,"Mp8g08100 (interacts with) Mp1g27990",0.00525516972422113,"false","interacts with","Mp8g08100","Mp1g27990",0.0667978321483346,"Trihelix",NA,""
"interacts with",0.87774589336936,"Mp1g13260 (interacts with) Mp8g09370",3.30563580508425e-07,"false","interacts with","Mp1g13260","Mp8g09370",0.0337918687316865,"BZR/BES",NA,""
"interacts with",0.883825657812309,"Mp8g08100 (interacts with) Mp1g28660",0,"false","interacts with","Mp8g08100","Mp1g28660",0.0660516353511622,"Trihelix",NA,""
"interacts with",1.0127959835759,"Mp1g13260 (interacts with) Mp4g20680",1.2337530996831e-10,"false","interacts with","Mp1g13260","Mp4g20680",0.0334450005484451,"BZR/BES",NA,""
"interacts with",0.984017069611456,"Mp8g08100 (interacts with) Mp7g10710",0,"false","interacts with","Mp8g08100","Mp7g10710",0.0659593637279531,"Trihelix",NA,""
"interacts with",0.927639833385417,"Mp1g13260 (interacts with) Mp3g02320",0,"false","interacts with","Mp1g13260","Mp3g02320",0.0334222154373855,"BZR/BES","HD",""
"interacts with",0.926069692184918,"Mp8g08100 (interacts with) Mp4g05530",1.2337530996831e-10,"false","interacts with","Mp8g08100","Mp4g05530",0.065154095577173,"Trihelix",NA,""
"interacts with",1.03083244256009,"Mp1g13260 (interacts with) Mp3g25160",1.80950454620188e-09,"false","interacts with","Mp1g13260","Mp3g25160",0.0332527293430646,"BZR/BES",NA,""
"interacts with",0.900754596133112,"Mp8g08100 (interacts with) Mp7g19430",0.0491152351220638,"false","interacts with","Mp8g08100","Mp7g19430",0.0642233591601017,"Trihelix",NA,""
"interacts with",1.02588990197204,"Mp1g13260 (interacts with) Mp7g02060",4.77781991630177e-05,"false","interacts with","Mp1g13260","Mp7g02060",0.032212040157825,"BZR/BES",NA,""
"interacts with",0.983055734304878,"Mp8g08100 (interacts with) Mp1g21700",0,"false","interacts with","Mp8g08100","Mp1g21700",0.0638604956536404,"Trihelix",NA,""
"interacts with",1.03522573845786,"Mp1g13260 (interacts with) Mp3g08375",2.50863130268897e-08,"false","interacts with","Mp1g13260","Mp3g08375",0.0316904498812581,"BZR/BES",NA,""
"interacts with",0.98330685487311,"Mp8g08100 (interacts with) Mp5g07200",0,"false","interacts with","Mp8g08100","Mp5g07200",0.0622378000784571,"Trihelix",NA,""
"interacts with",0.905824914421746,"Mp1g13260 (interacts with) Mp7g03660",0.00525516972422113,"false","interacts with","Mp1g13260","Mp7g03660",0.0312714797714049,"BZR/BES",NA,""
"interacts with",0.877264500942222,"Mp8g08100 (interacts with) Mp5g06340",4.10292818320279e-06,"false","interacts with","Mp8g08100","Mp5g06340",0.0621062647523622,"Trihelix",NA,""
"interacts with",1.01676914740499,"Mp1g13260 (interacts with) Mp3g01610",0.00525516972422113,"false","interacts with","Mp1g13260","Mp3g01610",0.030947166155664,"BZR/BES",NA,""
"interacts with",0.926230179897529,"Mp8g08100 (interacts with) Mp2g10090",4.77781991630177e-05,"false","interacts with","Mp8g08100","Mp2g10090",0.0615626433534807,"Trihelix",NA,""
"interacts with",1.02214779757058,"Mp1g13260 (interacts with) Mp1g07250",2.50863130268897e-08,"false","interacts with","Mp1g13260","Mp1g07250",0.0305943348661955,"BZR/BES",NA,""
"interacts with",1.00112008054987,"Mp8g08100 (interacts with) Mp4g18900",4.77781991630177e-05,"false","interacts with","Mp8g08100","Mp4g18900",0.0603473913718047,"Trihelix",NA,""
"interacts with",0.994289590519205,"Mp1g13260 (interacts with) Mp3g20600",0.0491152351220638,"false","interacts with","Mp1g13260","Mp3g20600",0.0302323256137754,"BZR/BES",NA,""
"interacts with",0.980442314546955,"Mp8g08100 (interacts with) Mp2g23620",0.00525516972422113,"false","interacts with","Mp8g08100","Mp2g23620",0.0595939339286893,"Trihelix",NA,""
"interacts with",0.986709114485131,"Mp1g13260 (interacts with) Mp3g05200",0.00525516972422113,"false","interacts with","Mp1g13260","Mp3g05200",0.0301201065865702,"BZR/BES",NA,""
"interacts with",1.01459942231991,"Mp8g08100 (interacts with) Mp5g17610",0,"false","interacts with","Mp8g08100","Mp5g17610",0.0595853974622249,"Trihelix",NA,"source"
"interacts with",1.03677619494851,"Mp1g13260 (interacts with) Mp2g02280",0.0491152351220638,"false","interacts with","Mp1g13260","Mp2g02280",0.030082392128917,"BZR/BES","Trihelix",""
"interacts with",1.02312595639293,"Mp8g08100 (interacts with) Mp2g09490",0.00525516972422113,"false","interacts with","Mp8g08100","Mp2g09490",0.0594948250955218,"Trihelix",NA,""
"interacts with",0.945215521733892,"Mp1g17210 (interacts with) Mp4g11900",2.50863130268897e-08,"false","interacts with","Mp1g17210","Mp4g11900",0.0460558887726562,"MYB",NA,""
"interacts with",0.95311569410919,"Mp8g08100 (interacts with) Mp6g02020",0.0491152351220638,"false","interacts with","Mp8g08100","Mp6g02020",0.0574517552015272,"Trihelix",NA,""
"interacts with",0.965647770621464,"Mp1g17210 (interacts with) Mp2g18580",0.00525516972422113,"false","interacts with","Mp1g17210","Mp2g18580",0.0411550743941954,"MYB",NA,""
"interacts with",1.02020404525216,"Mp8g08100 (interacts with) Mp4g23140",0,"false","interacts with","Mp8g08100","Mp4g23140",0.0574159753426165,"Trihelix",NA,""
"interacts with",1.06138168143435,"Mp1g17210 (interacts with) Mp8g14900",0,"false","interacts with","Mp1g17210","Mp8g14900",0.0403716380497761,"MYB",NA,""
"interacts with",1.01386324718421,"Mp8g08100 (interacts with) Mp5g19620",0,"false","interacts with","Mp8g08100","Mp5g19620",0.0566524137844968,"Trihelix",NA,""
"interacts with",1.01941530489641,"Mp1g17210 (interacts with) Mp7g18430",3.30563580508425e-07,"false","interacts with","Mp1g17210","Mp7g18430",0.0384905726263997,"MYB",NA,""
"interacts with",1.01586905765962,"Mp8g08100 (interacts with) Mp7g18360",0,"false","interacts with","Mp8g08100","Mp7g18360",0.0559188060291292,"Trihelix",NA,""
"interacts with",1.03199808734922,"Mp1g17210 (interacts with) Mp4g18220",0.00525516972422113,"false","interacts with","Mp1g17210","Mp4g18220",0.0377075054171534,"MYB",NA,""
"interacts with",1.08687622644039,"Mp8g08100 (interacts with) Mp8g02280",0.000519722400126321,"false","interacts with","Mp8g08100","Mp8g02280",0.0558224049580303,"Trihelix",NA,""
"interacts with",0.878231110281693,"Mp1g17210 (interacts with) Mp7g09710",4.10292818320279e-06,"false","interacts with","Mp1g17210","Mp7g09710",0.0369785076161438,"MYB","HD",""
